[2019-10-08 오전 9:00:09] 피봇1차이상 상승 : 900100	뉴프라이드 
[2019-10-08 오전 9:25:26] 종목(중복) :	007460
[2019-10-08 오전 9:25:26] 종목(중복) :	049080
[2019-10-08 오전 9:25:28] 종목(중복) :	007460
[2019-10-08 오전 9:25:30] 종목(중복) :	007460
[2019-10-08 오전 9:25:31] 종목(중복) :	096630
[2019-10-08 오전 9:25:37] 종목(중복) :	049080
[2019-10-08 오전 9:25:38] 종목(중복) :	049080
[2019-10-08 오전 9:25:39] 종목(중복) :	049080
[2019-10-08 오전 9:25:40] 종목(중복) :	096630
[2019-10-08 오전 9:25:43] 종목(중복) :	049080
[2019-10-08 오전 9:25:47] 종목(중복) :	096630
[2019-10-08 오전 9:25:48] 종목(중복) :	049080
[2019-10-08 오전 9:25:48] 종목(중복) :	900100
[2019-10-08 오전 9:25:52] 종목(중복) :	049080
[2019-10-08 오전 9:25:54] 종목(중복) :	096630
[2019-10-08 오전 9:25:55] 종목(중복) :	033180
[2019-10-08 오전 9:25:56] 종목(중복) :	033180
[2019-10-08 오전 9:25:56] 종목(중복) :	900100
[2019-10-08 오전 9:25:57] 종목(중복) :	049080
[2019-10-08 오전 9:25:57] 종목(중복) :	033180
[2019-10-08 오전 9:25:59] 종목(중복) :	033180
[2019-10-08 오전 9:26:01] 종목(중복) :	007460
[2019-10-08 오전 9:26:07] 종목(중복) :	007460
[2019-10-08 오전 9:26:09] 종목(중복) :	007460
[2019-10-08 오전 9:26:09] 종목(중복) :	052420
[2019-10-08 오전 9:26:12] 종목(중복) :	007460
[2019-10-08 오전 9:26:12] 종목(중복) :	900100
[2019-10-08 오전 9:26:13] 종목(중복) :	058400
[2019-10-08 오전 9:26:13] 종목(중복) :	012340
[2019-10-08 오전 9:26:15] 종목(중복) :	058400
[2019-10-08 오전 9:26:15] 종목(중복) :	012340
[2019-10-08 오전 9:26:16] 종목(중복) :	058400
[2019-10-08 오전 9:26:19] 종목(중복) :	058400
[2019-10-08 오전 9:26:22] 종목(중복) :	058400
[2019-10-08 오전 9:26:22] 종목 :	088350	한화생명
[2019-10-08 오전 9:26:23] 종목(중복) :	012340
[2019-10-08 오전 9:26:23] 종목(중복) :	058400
[2019-10-08 오전 9:26:24] 종목(중복) :	058400
[2019-10-08 오전 9:26:26] 종목(중복) :	058400
[2019-10-08 오전 9:26:27] 종목(중복) :	058400
[2019-10-08 오전 9:26:31] 종목(중복) :	058400
[2019-10-08 오전 9:26:32] 종목(중복) :	012340
[2019-10-08 오전 9:26:33] 종목(중복) :	058400
[2019-10-08 오전 9:26:34] 종목(중복) :	058400
[2019-10-08 오전 9:26:34] 종목(중복) :	900100
[2019-10-08 오전 9:26:35] 종목(중복) :	045390
[2019-10-08 오전 9:26:36] 종목(중복) :	900100
[2019-10-08 오전 9:26:36] 종목(중복) :	058400
[2019-10-08 오전 9:26:38] 종목(중복) :	012340
[2019-10-08 오전 9:26:38] 종목(중복) :	058400
[2019-10-08 오전 9:26:39] 종목 :	037330	인지디스플레
[2019-10-08 오전 9:26:40] 종목(중복) :	037330
[2019-10-08 오전 9:26:40] 종목(중복) :	058400
[2019-10-08 오전 9:26:43] 종목(중복) :	037330
[2019-10-08 오전 9:26:43] 종목(중복) :	058400
[2019-10-08 오전 9:26:43] 종목(중복) :	037330
[2019-10-08 오전 9:26:45] 종목(중복) :	037330
[2019-10-08 오전 9:26:45] 종목(중복) :	058400
[2019-10-08 오전 9:26:47] 종목(중복) :	037330
[2019-10-08 오전 9:26:47] 종목(중복) :	045390
[2019-10-08 오전 9:26:48] 종목(중복) :	037330
[2019-10-08 오전 9:26:49] 종목(중복) :	037330
[2019-10-08 오전 9:26:49] 종목(중복) :	058400
[2019-10-08 오전 9:26:51] 종목(중복) :	058400
[2019-10-08 오전 9:26:52] 종목(중복) :	037330
[2019-10-08 오전 9:26:53] 종목(중복) :	058400
[2019-10-08 오전 9:26:54] 종목(중복) :	045390
[2019-10-08 오전 9:26:55] 종목(중복) :	045390
[2019-10-08 오전 9:26:55] 종목(중복) :	058400
[2019-10-08 오전 9:26:55] 종목(중복) :	088350
[2019-10-08 오전 9:26:56] 종목(중복) :	037330
[2019-10-08 오전 9:26:57] 종목(중복) :	037330
[2019-10-08 오전 9:26:57] 종목(중복) :	058400
[2019-10-08 오전 9:26:58] 종목(중복) :	088350
[2019-10-08 오전 9:26:59] 종목(중복) :	037330
[2019-10-08 오전 9:26:59] 종목(중복) :	058400
[2019-10-08 오전 9:26:59] 종목(중복) :	053590
[2019-10-08 오전 9:27:01] 종목(중복) :	052420
[2019-10-08 오전 9:27:17] 종목(중복) :	037330
[2019-10-08 오전 9:27:19] 종목(중복) :	058400
[2019-10-08 오전 9:27:21] 종목(중복) :	058400
[2019-10-08 오전 9:27:23] 종목(중복) :	010660
[2019-10-08 오전 9:27:24] 종목(중복) :	010660
[2019-10-08 오전 9:27:24] 종목(중복) :	058400
[2019-10-08 오전 9:27:25] 종목(중복) :	058400
[2019-10-08 오전 9:27:26] 종목(중복) :	010660
[2019-10-08 오전 9:27:27] 종목(중복) :	058400
[2019-10-08 오전 9:27:30] 종목(중복) :	058400
[2019-10-08 오전 9:27:33] 종목(중복) :	012340
[2019-10-08 오전 9:27:34] 종목(중복) :	058400
[2019-10-08 오전 9:27:35] 종목(중복) :	058400
[2019-10-08 오전 9:27:36] 종목(중복) :	058400
[2019-10-08 오전 9:27:40] 종목(중복) :	037330
[2019-10-08 오전 9:27:41] 종목(중복) :	032980
[2019-10-08 오전 9:27:41] 종목(중복) :	045390
[2019-10-08 오전 9:27:43] 종목(중복) :	045390
[2019-10-08 오전 9:27:44] 종목(중복) :	045390
[2019-10-08 오전 9:27:46] 종목(중복) :	045390
[2019-10-08 오전 9:27:49] 종목(중복) :	045390
[2019-10-08 오전 9:27:52] 종목(중복) :	045390
[2019-10-08 오전 9:27:54] 종목(중복) :	033170
[2019-10-08 오전 9:27:55] 종목(중복) :	045390
[2019-10-08 오전 9:27:56] 종목(중복) :	033170
[2019-10-08 오전 9:27:58] 종목(중복) :	033170
[2019-10-08 오전 9:27:59] 종목(중복) :	033170
[2019-10-08 오전 9:28:02] 종목(중복) :	052420
[2019-10-08 오전 9:28:04] 종목(중복) :	010660
[2019-10-08 오전 9:28:10] 종목(중복) :	012340
[2019-10-08 오전 9:28:21] 종목(중복) :	004770
[2019-10-08 오전 9:28:38] 종목(중복) :	004770
[2019-10-08 오전 9:28:41] 종목(중복) :	045390
[2019-10-08 오전 9:28:43] 종목(중복) :	045390
[2019-10-08 오전 9:28:44] 종목(중복) :	004770
[2019-10-08 오전 9:28:49] 종목(중복) :	045390
[2019-10-08 오전 9:28:51] 종목(중복) :	012340
[2019-10-08 오전 9:28:54] 종목(중복) :	012340
[2019-10-08 오전 9:28:54] 종목(중복) :	045390
[2019-10-08 오전 9:28:56] 종목(중복) :	045390
[2019-10-08 오전 9:28:58] 종목(중복) :	045390
[2019-10-08 오전 9:28:59] 종목(중복) :	045390
[2019-10-08 오전 9:29:02] 종목(중복) :	052420
[2019-10-08 오전 9:29:09] 종목(중복) :	045390
[2019-10-08 오전 9:29:10] 종목(중복) :	010660
[2019-10-08 오전 9:29:17] 종목(중복) :	007460
[2019-10-08 오전 9:29:21] 종목(중복) :	045390
[2019-10-08 오전 9:29:23] 종목(중복) :	005110
[2019-10-08 오전 9:29:23] 종목(중복) :	037330
[2019-10-08 오전 9:29:25] 종목(중복) :	037330
[2019-10-08 오전 9:29:27] 종목(중복) :	033170
[2019-10-08 오전 9:29:29] 종목(중복) :	037330
[2019-10-08 오전 9:29:29] 종목(중복) :	033170
[2019-10-08 오전 9:29:31] 종목(중복) :	033180
[2019-10-08 오전 9:29:33] 종목(중복) :	033170
[2019-10-08 오전 9:29:33] 종목(중복) :	037330
[2019-10-08 오전 9:29:35] 종목(중복) :	033180
[2019-10-08 오전 9:29:36] 종목(중복) :	033170
[2019-10-08 오전 9:29:36] 종목(중복) :	005110
[2019-10-08 오전 9:29:38] 종목(중복) :	033180
[2019-10-08 오전 9:29:39] 종목(중복) :	033180
[2019-10-08 오전 9:29:44] 종목(중복) :	033180
[2019-10-08 오전 9:29:46] 종목(중복) :	007460
[2019-10-08 오전 9:29:46] 종목(중복) :	045390
[2019-10-08 오전 9:29:48] 종목(중복) :	007460
[2019-10-08 오전 9:29:50] 종목(중복) :	007460
[2019-10-08 오전 9:29:51] 종목(중복) :	037330
[2019-10-08 오전 9:29:52] 종목(중복) :	005110
[2019-10-08 오전 9:29:52] 종목(중복) :	007460
[2019-10-08 오전 9:29:52] 종목(중복) :	037330
[2019-10-08 오전 9:29:53] 종목(중복) :	033180
[2019-10-08 오전 9:29:53] 종목(중복) :	005110
[2019-10-08 오전 9:29:53] 종목(중복) :	007460
[2019-10-08 오전 9:29:53] 종목(중복) :	037330
[2019-10-08 오전 9:29:55] 종목(중복) :	037330
[2019-10-08 오전 9:29:56] 종목(중복) :	007460
[2019-10-08 오전 9:29:57] 종목(중복) :	037330
[2019-10-08 오전 9:29:59] 종목(중복) :	012340
[2019-10-08 오전 9:29:59] 종목(중복) :	096630
[2019-10-08 오전 9:30:00] 5분봉눌림(2) : 007460
[2019-10-08 오전 9:30:10] 종목(중복) :	007460
[2019-10-08 오전 9:30:11] 종목(중복) :	052420
[2019-10-08 오전 9:30:12] 종목(중복) :	052420
[2019-10-08 오전 9:30:13] 종목(중복) :	007460
[2019-10-08 오전 9:30:13] 종목(중복) :	900100
[2019-10-08 오전 9:30:16] 종목(중복) :	007460
[2019-10-08 오전 9:30:17] 종목(중복) :	900100
[2019-10-08 오전 9:30:18] 종목(중복) :	900100
[2019-10-08 오전 9:30:20] 종목(중복) :	900100
[2019-10-08 오전 9:30:22] 종목(중복) :	900100
[2019-10-08 오전 9:30:27] 종목(중복) :	900100
[2019-10-08 오전 9:30:29] 5분봉눌림(1) : 158310
[2019-10-08 오전 9:30:31] 종목(중복) :	900100
[2019-10-08 오전 9:30:33] 종목(중복) :	900100
[2019-10-08 오전 9:30:34] 종목(중복) :	900100
[2019-10-08 오전 9:30:40] 종목(중복) :	053590
[2019-10-08 오전 9:30:40] 종목(중복) :	123410
[2019-10-08 오전 9:30:41] 종목(중복) :	123410
[2019-10-08 오전 9:30:42] 종목(중복) :	123410
[2019-10-08 오전 9:30:47] 종목(중복) :	123410
[2019-10-08 오전 9:30:48] 종목(중복) :	123410
[2019-10-08 오전 9:30:50] 종목(중복) :	123410
[2019-10-08 오전 9:30:53] 종목(중복) :	123410
[2019-10-08 오전 9:30:55] 종목(중복) :	123410
[2019-10-08 오전 9:30:56] 종목(중복) :	123410
[2019-10-08 오전 9:30:58] 종목(중복) :	123410
[2019-10-08 오전 9:31:02] 종목(중복) :	052420
[2019-10-08 오전 9:31:09] 종목(중복) :	053590
[2019-10-08 오전 9:31:12] 종목(중복) :	054300
[2019-10-08 오전 9:31:13] 종목(중복) :	900100
[2019-10-08 오전 9:31:14] 종목(중복) :	054300
[2019-10-08 오전 9:31:15] 종목(중복) :	123410
[2019-10-08 오전 9:31:17] 종목(중복) :	123410
[2019-10-08 오전 9:31:20] 매매완료 :	007460	에이프로젠 KIC	0043284	6
[2019-10-08 오전 9:31:20] 종목(중복) :	123410
[2019-10-08 오전 9:31:21] 종목(중복) :	033180
[2019-10-08 오전 9:31:23] 종목(중복) :	033180
[2019-10-08 오전 9:31:25] 종목(중복) :	900100
[2019-10-08 오전 9:31:27] 종목(중복) :	123410
[2019-10-08 오전 9:31:29] 종목(중복) :	033180
[2019-10-08 오전 9:31:30] 종목(중복) :	033180
[2019-10-08 오전 9:31:31] 종목(중복) :	033180
[2019-10-08 오전 9:31:34] 종목(중복) :	033180
[2019-10-08 오전 9:31:35] 종목(중복) :	033180
[2019-10-08 오전 9:31:36] 종목(중복) :	900100
[2019-10-08 오전 9:31:36] 종목(중복) :	096630
[2019-10-08 오전 9:31:38] 종목(중복) :	033180
[2019-10-08 오전 9:31:39] 종목(중복) :	033180
[2019-10-08 오전 9:31:41] 종목(중복) :	033180
[2019-10-08 오전 9:31:43] 종목(중복) :	133750
[2019-10-08 오전 9:31:50] 종목(중복) :	052420
[2019-10-08 오전 9:31:51] 종목(중복) :	096630
[2019-10-08 오전 9:31:53] 종목(중복) :	052420
[2019-10-08 오전 9:31:54] 종목(중복) :	900100
[2019-10-08 오전 9:31:55] 종목(중복) :	052420
[2019-10-08 오전 9:31:55] 종목(중복) :	088350
[2019-10-08 오전 9:31:56] 종목(중복) :	900100
[2019-10-08 오전 9:31:58] 종목(중복) :	133750
[2019-10-08 오전 9:31:59] 종목(중복) :	052420
[2019-10-08 오전 9:31:59] 종목(중복) :	900100
[2019-10-08 오전 9:32:10] 종목(중복) :	900100
[2019-10-08 오전 9:32:17] 종목(중복) :	033180
[2019-10-08 오전 9:32:20] 종목(중복) :	033180
[2019-10-08 오전 9:32:21] 종목(중복) :	033180
[2019-10-08 오전 9:32:26] 종목(중복) :	033180
[2019-10-08 오전 9:32:27] 종목(중복) :	082660
[2019-10-08 오전 9:32:33] 종목 :	900250	크리스탈신소재
[2019-10-08 오전 9:32:45] 종목(중복) :	033170
[2019-10-08 오전 9:32:45] 종목(중복) :	133750
[2019-10-08 오전 9:32:46] 종목(중복) :	033180
[2019-10-08 오전 9:32:50] 종목(중복) :	033170
[2019-10-08 오전 9:32:54] 종목(중복) :	082660
[2019-10-08 오전 9:32:54] 종목(중복) :	049080
[2019-10-08 오전 9:32:55] 종목(중복) :	033170
[2019-10-08 오전 9:32:58] 종목(중복) :	049080
[2019-10-08 오전 9:33:03] 종목(중복) :	133750
[2019-10-08 오전 9:33:11] 종목(중복) :	078590
[2019-10-08 오전 9:33:14] 종목(중복) :	133750
[2019-10-08 오전 9:33:15] 종목(중복) :	078590
[2019-10-08 오전 9:33:16] 종목(중복) :	078590
[2019-10-08 오전 9:33:18] 종목(중복) :	133750
[2019-10-08 오전 9:33:18] 종목(중복) :	078590
[2019-10-08 오전 9:33:19] 종목(중복) :	133750
[2019-10-08 오전 9:33:19] 종목(중복) :	049080
[2019-10-08 오전 9:33:20] 종목(중복) :	900250
[2019-10-08 오전 9:33:21] 종목(중복) :	133750
[2019-10-08 오전 9:33:22] 종목(중복) :	078590
[2019-10-08 오전 9:33:25] 종목(중복) :	133750
[2019-10-08 오전 9:33:25] 종목(중복) :	049080
[2019-10-08 오전 9:33:25] 종목(중복) :	078590
[2019-10-08 오전 9:33:28] 종목(중복) :	078590
[2019-10-08 오전 9:33:30] 종목 :	222420	쎄노텍
[2019-10-08 오전 9:33:31] 종목(중복) :	078590
[2019-10-08 오전 9:33:33] 종목(중복) :	133750
[2019-10-08 오전 9:33:33] 종목(중복) :	078590
[2019-10-08 오전 9:33:35] 종목(중복) :	133750
[2019-10-08 오전 9:33:36] 종목(중복) :	027740
[2019-10-08 오전 9:33:38] 종목(중복) :	049080
[2019-10-08 오전 9:33:38] 종목(중복) :	027740
[2019-10-08 오전 9:33:38] 종목(중복) :	078590
[2019-10-08 오전 9:33:38] 종목(중복) :	900250
[2019-10-08 오전 9:33:39] 종목(중복) :	027740
[2019-10-08 오전 9:33:40] 종목(중복) :	049080
[2019-10-08 오전 9:33:40] 종목(중복) :	012340
[2019-10-08 오전 9:33:41] 종목(중복) :	049080
[2019-10-08 오전 9:33:41] 종목(중복) :	900250
[2019-10-08 오전 9:33:42] 종목(중복) :	027740
[2019-10-08 오전 9:33:42] 종목(중복) :	900250
[2019-10-08 오전 9:33:43] 종목(중복) :	049080
[2019-10-08 오전 9:33:44] 종목(중복) :	027740
[2019-10-08 오전 9:33:44] 종목(중복) :	049080
[2019-10-08 오전 9:33:45] 종목(중복) :	027740
[2019-10-08 오전 9:33:45] 종목(중복) :	049080
[2019-10-08 오전 9:33:45] 종목(중복) :	900250
[2019-10-08 오전 9:33:46] 종목(중복) :	012340
[2019-10-08 오전 9:33:46] 종목(중복) :	049080
[2019-10-08 오전 9:33:47] 종목(중복) :	900250
[2019-10-08 오전 9:33:48] 종목(중복) :	027740
[2019-10-08 오전 9:33:48] 종목(중복) :	900250
[2019-10-08 오전 9:33:49] 종목(중복) :	049080
[2019-10-08 오전 9:33:50] 종목(중복) :	900250
[2019-10-08 오전 9:33:50] 종목(중복) :	027740
[2019-10-08 오전 9:33:51] 종목(중복) :	049080
[2019-10-08 오전 9:33:51] 종목(중복) :	900250
[2019-10-08 오전 9:33:53] 종목(중복) :	900250
[2019-10-08 오전 9:33:53] 종목(중복) :	133750
[2019-10-08 오전 9:33:54] 종목(중복) :	027740
[2019-10-08 오전 9:33:54] 종목(중복) :	133750
[2019-10-08 오전 9:33:55] 종목(중복) :	900250
[2019-10-08 오전 9:33:55] 종목(중복) :	007460
[2019-10-08 오전 9:33:55] 종목(중복) :	012340
[2019-10-08 오전 9:33:55] 종목(중복) :	133750
[2019-10-08 오전 9:33:56] 종목(중복) :	027740
[2019-10-08 오전 9:33:56] 종목(중복) :	900250
[2019-10-08 오전 9:33:58] 종목(중복) :	027740
[2019-10-08 오전 9:33:58] 종목(중복) :	900250
[2019-10-08 오전 9:33:59] 종목(중복) :	900250
[2019-10-08 오전 9:34:02] 종목(중복) :	133750
[2019-10-08 오전 9:34:05] 종목(중복) :	078590
[2019-10-08 오전 9:34:08] 종목(중복) :	133750
[2019-10-08 오전 9:34:12] 종목(중복) :	006490
[2019-10-08 오전 9:34:17] 종목(중복) :	052420
[2019-10-08 오전 9:34:19] 종목(중복) :	049080
[2019-10-08 오전 9:34:20] 종목(중복) :	049080
[2019-10-08 오전 9:34:21] 종목(중복) :	049080
[2019-10-08 오전 9:34:22] 종목(중복) :	052420
[2019-10-08 오전 9:34:28] 종목(중복) :	049080
[2019-10-08 오전 9:34:28] 종목(중복) :	088290
[2019-10-08 오전 9:34:29] 종목(중복) :	006490
[2019-10-08 오전 9:34:31] 종목(중복) :	078590
[2019-10-08 오전 9:34:33] 종목(중복) :	006490
[2019-10-08 오전 9:34:33] 종목(중복) :	049080
[2019-10-08 오전 9:34:35] 종목(중복) :	049080
[2019-10-08 오전 9:34:36] 종목(중복) :	049080
[2019-10-08 오전 9:34:37] 종목(중복) :	049080
[2019-10-08 오전 9:34:38] 종목(중복) :	053590
[2019-10-08 오전 9:34:41] 종목(중복) :	037330
[2019-10-08 오전 9:34:42] 종목(중복) :	078590
[2019-10-08 오전 9:34:43] 종목(중복) :	037330
[2019-10-08 오전 9:34:44] 종목(중복) :	037330
[2019-10-08 오전 9:34:44] 종목(중복) :	078590
[2019-10-08 오전 9:34:46] 종목(중복) :	037330
[2019-10-08 오전 9:34:47] 종목(중복) :	078590
[2019-10-08 오전 9:34:49] 종목(중복) :	049080
[2019-10-08 오전 9:34:52] 종목(중복) :	078590
[2019-10-08 오전 9:34:52] 종목(중복) :	037330
[2019-10-08 오전 9:34:53] 종목(중복) :	033180
[2019-10-08 오전 9:34:54] 매매완료 :	032980	바이온	0057758	1
[2019-10-08 오전 9:34:55] 종목(중복) :	078590
[2019-10-08 오전 9:34:57] 종목(중복) :	010660
[2019-10-08 오전 9:34:57] 종목(중복) :	133750
[2019-10-08 오전 9:34:58] 종목(중복) :	010660
[2019-10-08 오전 9:34:58] 종목(중복) :	037330
[2019-10-08 오전 9:34:58] 종목(중복) :	078590
[2019-10-08 오전 9:34:59] 종목(중복) :	010660
[2019-10-08 오전 9:34:59] 종목(중복) :	037330
[2019-10-08 오전 9:34:59] 종목(중복) :	133750
[2019-10-08 오전 9:35:00] 종목(중복) :	007460
[2019-10-08 오전 9:35:00] 5분봉눌림(1) : 010660
[2019-10-08 오전 9:35:00] 종목(중복) :	049080
[2019-10-08 오전 9:35:00] 종목(중복) :	078590
[2019-10-08 오전 9:35:00] 피봇2차저항 1차돌파 : 133750	메가엠디
[2019-10-08 오전 9:35:02] 종목(중복) :	052420
[2019-10-08 오전 9:35:03] 종목(중복) :	052420
[2019-10-08 오전 9:35:04] 종목(중복) :	052420
[2019-10-08 오전 9:35:05] 종목(중복) :	052420
[2019-10-08 오전 9:35:06] 매매완료 :	032980	바이온	0057927	1
[2019-10-08 오전 9:35:06] 매매완료 :	032980	바이온	0057927	2
[2019-10-08 오전 9:35:06] 매매완료 :	032980	바이온	0057758	1
[2019-10-08 오전 9:35:06] 매매완료 :	032980	바이온	0057927	3
[2019-10-08 오전 9:35:10] 매매완료 :	032980	바이온	0057992	4
[2019-10-08 오전 9:35:10] 매매완료 :	032980	바이온	0057992	5
[2019-10-08 오전 9:35:10] 매매완료 :	032980	바이온	0037768	4
[2019-10-08 오전 9:35:12] 종목(중복) :	037330
[2019-10-08 오전 9:35:15] 종목(중복) :	007460
[2019-10-08 오전 9:35:17] 종목(중복) :	007460
[2019-10-08 오전 9:35:18] 종목(중복) :	007460
[2019-10-08 오전 9:35:19] 종목(중복) :	010660
[2019-10-08 오전 9:35:20] 종목(중복) :	010660
[2019-10-08 오전 9:35:21] 종목(중복) :	010660
[2019-10-08 오전 9:35:21] 종목(중복) :	049080
[2019-10-08 오전 9:35:22] 종목(중복) :	049080
[2019-10-08 오전 9:35:23] 종목(중복) :	049080
[2019-10-08 오전 9:35:23] 종목(중복) :	010660
[2019-10-08 오전 9:35:24] 종목(중복) :	049080
[2019-10-08 오전 9:35:24] 종목(중복) :	010660
[2019-10-08 오전 9:35:26] 종목(중복) :	010660
[2019-10-08 오전 9:35:26] 종목(중복) :	049080
[2019-10-08 오전 9:35:27] 종목(중복) :	010660
[2019-10-08 오전 9:35:27] 종목(중복) :	049080
[2019-10-08 오전 9:35:28] 종목(중복) :	010660
[2019-10-08 오전 9:35:28] 종목(중복) :	049080
[2019-10-08 오전 9:35:29] 종목(중복) :	010660
[2019-10-08 오전 9:35:29] 종목(중복) :	049080
[2019-10-08 오전 9:35:30] 종목(중복) :	049080
[2019-10-08 오전 9:35:33] 종목(중복) :	049080
[2019-10-08 오전 9:35:34] 종목(중복) :	049080
[2019-10-08 오전 9:35:35] 매매완료 :	032980	바이온	0058335	4
[2019-10-08 오전 9:35:35] 종목(중복) :	049080
[2019-10-08 오전 9:35:36] 종목(중복) :	049080
[2019-10-08 오전 9:35:36] 종목(중복) :	133750
[2019-10-08 오전 9:35:37] 종목(중복) :	049080
[2019-10-08 오전 9:35:37] 종목(중복) :	133750
[2019-10-08 오전 9:35:38] 종목(중복) :	078590
[2019-10-08 오전 9:35:38] 종목(중복) :	133750
[2019-10-08 오전 9:35:39] 종목(중복) :	049080
[2019-10-08 오전 9:35:39] 종목(중복) :	078590
[2019-10-08 오전 9:35:40] 종목(중복) :	049080
[2019-10-08 오전 9:35:41] 종목(중복) :	049080
[2019-10-08 오전 9:35:41] 종목(중복) :	078590
[2019-10-08 오전 9:35:42] 종목(중복) :	049080
[2019-10-08 오전 9:35:44] 종목(중복) :	049080
[2019-10-08 오전 9:35:46] 종목(중복) :	049080
[2019-10-08 오전 9:35:47] 종목(중복) :	049080
[2019-10-08 오전 9:35:47] 종목(중복) :	078590
[2019-10-08 오전 9:35:48] 종목(중복) :	078590
[2019-10-08 오전 9:35:49] 종목(중복) :	049080
[2019-10-08 오전 9:35:50] 종목(중복) :	049080
[2019-10-08 오전 9:35:50] 종목(중복) :	078590
[2019-10-08 오전 9:35:50] 종목(중복) :	196490
[2019-10-08 오전 9:35:51] 종목(중복) :	049080
[2019-10-08 오전 9:35:52] 종목(중복) :	196490
[2019-10-08 오전 9:35:52] 종목(중복) :	049080
[2019-10-08 오전 9:35:53] 종목(중복) :	196490
[2019-10-08 오전 9:35:54] 종목(중복) :	049080
[2019-10-08 오전 9:35:54] 종목(중복) :	196490
[2019-10-08 오전 9:35:55] 종목(중복) :	007460
[2019-10-08 오전 9:35:55] 종목(중복) :	049080
[2019-10-08 오전 9:35:55] 종목(중복) :	133750
[2019-10-08 오전 9:35:55] 종목(중복) :	196490
[2019-10-08 오전 9:35:56] 종목(중복) :	049080
[2019-10-08 오전 9:35:56] 종목(중복) :	078590
[2019-10-08 오전 9:35:56] 종목(중복) :	196490
[2019-10-08 오전 9:35:57] 종목(중복) :	049080
[2019-10-08 오전 9:35:57] 종목(중복) :	196490
[2019-10-08 오전 9:35:57] 종목(중복) :	007460
[2019-10-08 오전 9:35:58] 종목(중복) :	049080
[2019-10-08 오전 9:35:58] 종목(중복) :	078590
[2019-10-08 오전 9:35:58] 종목(중복) :	196490
[2019-10-08 오전 9:35:59] 종목(중복) :	007460
[2019-10-08 오전 9:35:59] 종목(중복) :	049080
[2019-10-08 오전 9:36:00] 종목(중복) :	007460
[2019-10-08 오전 9:36:09] 종목(중복) :	007460
[2019-10-08 오전 9:36:12] 종목(중복) :	054300
[2019-10-08 오전 9:36:13] 종목(중복) :	054300
[2019-10-08 오전 9:36:14] 매매완료 :	196490	디에이테크놀로지	0058884	1
[2019-10-08 오전 9:36:14] 매매완료 :	196490	디에이테크놀로지	0058884	3
[2019-10-08 오전 9:36:15] 종목(중복) :	007460
[2019-10-08 오전 9:36:15] 종목(중복) :	054300
[2019-10-08 오전 9:36:17] 종목(중복) :	054300
[2019-10-08 오전 9:36:17] 종목(중복) :	900100
[2019-10-08 오전 9:36:18] 종목(중복) :	007460
[2019-10-08 오전 9:36:18] 종목(중복) :	054300
[2019-10-08 오전 9:36:20] 종목(중복) :	054300
[2019-10-08 오전 9:36:20] 종목(중복) :	007460
[2019-10-08 오전 9:36:20] 종목(중복) :	900100
[2019-10-08 오전 9:36:21] 종목(중복) :	054300
[2019-10-08 오전 9:36:21] 종목(중복) :	007460
[2019-10-08 오전 9:36:23] 종목(중복) :	054300
[2019-10-08 오전 9:36:23] 종목(중복) :	900100
[2019-10-08 오전 9:36:23] 매매완료 :	196490	디에이테크놀로지	0059038	4
[2019-10-08 오전 9:36:23] 매매완료 :	196490	디에이테크놀로지	0059038	5
[2019-10-08 오전 9:36:23] 매매완료 :	196490	디에이테크놀로지	0043601	4
[2019-10-08 오전 9:36:24] 종목(중복) :	054300
[2019-10-08 오전 9:36:24] 종목(중복) :	088290
[2019-10-08 오전 9:36:25] 종목(중복) :	054300
[2019-10-08 오전 9:36:25] 종목(중복) :	088290
[2019-10-08 오전 9:36:26] 종목(중복) :	900100
[2019-10-08 오전 9:36:27] 종목(중복) :	096630
[2019-10-08 오전 9:36:27] 종목(중복) :	900100
[2019-10-08 오전 9:36:28] 종목(중복) :	005110
[2019-10-08 오전 9:36:29] 종목(중복) :	033170
[2019-10-08 오전 9:36:31] 종목(중복) :	012340
[2019-10-08 오전 9:36:33] 종목(중복) :	007460
[2019-10-08 오전 9:36:34] 종목(중복) :	007460
[2019-10-08 오전 9:36:35] 종목(중복) :	033170
[2019-10-08 오전 9:36:37] 종목(중복) :	088290
[2019-10-08 오전 9:36:37] 종목(중복) :	078590
[2019-10-08 오전 9:36:38] 종목(중복) :	033170
[2019-10-08 오전 9:36:38] 종목(중복) :	007460
[2019-10-08 오전 9:36:39] 종목(중복) :	054300
[2019-10-08 오전 9:36:39] 종목(중복) :	078590
[2019-10-08 오전 9:36:40] 종목(중복) :	007460
[2019-10-08 오전 9:36:40] 종목(중복) :	054300
[2019-10-08 오전 9:36:40] 매매완료 :	196490	디에이테크놀로지	0059304	4
[2019-10-08 오전 9:36:41] 종목(중복) :	033170
[2019-10-08 오전 9:36:41] 종목(중복) :	078590
[2019-10-08 오전 9:36:41] 종목(중복) :	007460
[2019-10-08 오전 9:36:42] 종목(중복) :	033170
[2019-10-08 오전 9:36:42] 종목(중복) :	054300
[2019-10-08 오전 9:36:43] 종목(중복) :	005110
[2019-10-08 오전 9:36:43] 종목(중복) :	054300
[2019-10-08 오전 9:36:44] 종목(중복) :	078590
[2019-10-08 오전 9:36:45] 종목(중복) :	054300
[2019-10-08 오전 9:36:45] 종목(중복) :	007460
