[2019-03-26 오전 8:59:01] RQName: 계좌평가현황요청 TRCode: opw00004 메세지: [100000] 조회가 완료되었습니다.
[2019-03-26 오전 11:19:00] 매수취소 :	270870	뉴트리
[2019-03-26 오전 11:19:00] RQName: 주식주문 TRCode: KOA_NORMAL_KQ_CANCEL 메세지: [107071] 매수취소 주문입력이 완료되었습니다
[2019-03-26 오전 11:19:19] 종목 :	060300	레드로버
[2019-03-26 오전 11:22:02] 종목 :	103130	웅진에너지
[2019-03-26 오전 11:22:56] 종목 :	900270	헝셩그룹
[2019-03-26 오전 11:24:02] 매수(4%) :	089150	케이씨티
[2019-03-26 오전 11:24:02] RQName: 주식주문 TRCode: KOA_NORMAL_BUY_KQ_ORD 메세지: [107066] 매수주문이 완료되었습니다.
[2019-03-26 오전 11:24:15] 시간딜레이 :	000300	대유플러스	1124/1164
[2019-03-26 오전 11:24:59] 종목 :	089230	THE E&M
[2019-03-26 오전 11:25:49] 매수완료 :	089150	케이씨티	19/19
[2019-03-26 오전 11:25:49] 매도(Status7) :	089150	케이씨티	2585	2630
[2019-03-26 오전 11:25:50] RQName: 주식주문 TRCode: KOA_NORMAL_SELL_KQ_ORD 메세지: [107048] 매도주문이 완료되었습니다.
[2019-03-26 오전 11:26:56] 종목 :	095720	웅진씽크빅
[2019-03-26 오전 11:27:43] 매수(4%) :	103130	웅진에너지
[2019-03-26 오전 11:27:44] RQName: 주식주문 TRCode: KOA_NORMAL_BUY_KP_ORD 메세지: [107066] 매수주문이 완료되었습니다.
[2019-03-26 오전 11:28:58] 매수취소 :	103130	웅진에너지
[2019-03-26 오전 11:28:58] RQName: 주식주문 TRCode: KOA_NORMAL_KP_CANCEL 메세지: [571432] 원주문이정정/취소불가주문입니다
[2019-03-26 오전 11:29:40] 종목 :	016880	웅진
[2019-03-26 오전 11:30:20] 종목 :	083640	인콘
[2019-03-26 오전 11:31:14] 종목 :	005110	한창
[2019-03-26 오전 11:33:01] 시간딜레이 :	103130	웅진에너지	1133/1173
[2019-03-26 오전 11:35:01] 매수(4%) :	037030	파워넷
[2019-03-26 오전 11:35:01] RQName: 주식주문 TRCode: KOA_NORMAL_BUY_KQ_ORD 메세지: [107066] 매수주문이 완료되었습니다.
[2019-03-26 오전 11:35:05] 매수완료 :	037030	파워넷	10/10
[2019-03-26 오전 11:35:06] 매도(Status7) :	037030	파워넷	4630	4705
[2019-03-26 오전 11:35:06] RQName: 주식주문 TRCode: KOA_NORMAL_SELL_KQ_ORD 메세지: [107048] 매도주문이 완료되었습니다.
[2019-03-26 오전 11:40:00] 시간딜레이 :	016880	웅진	1140/1180
[2019-03-26 오전 11:47:32] 종목 :	028050	삼성엔지니어링
[2019-03-26 오전 11:47:57] 종목 :	119650	KC코트렐
[2019-03-26 오전 11:48:00] 시간딜레이 :	037070	파세코	1148/1188
[2019-03-26 오전 11:49:02] 시간딜레이 :	007630	폴루스바이오팜	1149/1189
[2019-03-26 오전 11:50:52] 종목 :	083550	케이엠
[2019-03-26 오후 12:00:00] 시간딜레이 :	037070	파세코	1200/1240
[2019-03-26 오후 12:00:31] 종목 :	114570	지스마트글로벌
[2019-03-26 오후 12:01:00] 매수(4%) :	016880	웅진
[2019-03-26 오후 12:01:00] RQName: 주식주문 TRCode: KOA_NORMAL_BUY_KP_ORD 메세지: [107066] 매수주문이 완료되었습니다.
[2019-03-26 오후 12:03:26] 종목 :	046390	삼화네트웍스
[2019-03-26 오후 12:04:24] 매수완료 :	016880	웅진	1/20
[2019-03-26 오후 12:04:24] 손절(Status8) :	089150	케이씨티	2530
[2019-03-26 오후 12:04:25] RQName: 주식주문 TRCode: KOA_NORMAL_KQ_MODIFY 메세지: [107046] 매도정정 주문입력이 완료되었습니다.
[2019-03-26 오후 12:05:43] 매수완료 :	016880	웅진	21/20
[2019-03-26 오후 12:12:49] 종목 :	011090	에넥스
[2019-03-26 오후 12:15:01] 시간딜레이 :	103130	웅진에너지	1215/1255
[2019-03-26 오후 12:15:04] 매수(4%) :	012600	청호컴넷
[2019-03-26 오후 12:15:04] RQName: 주식주문 TRCode: KOA_NORMAL_BUY_KP_ORD 메세지: [107066] 매수주문이 완료되었습니다.
[2019-03-26 오후 12:16:57] 매수완료 :	012600	청호컴넷	16/16
[2019-03-26 오후 12:16:57] 매도(Status7) :	012600	청호컴넷	3020	3070
[2019-03-26 오후 12:16:57] RQName: 주식주문 TRCode: KOA_NORMAL_SELL_KP_ORD 메세지: [107048] 매도주문이 완료되었습니다.
[2019-03-26 오후 12:22:00] 시간딜레이 :	112240	에스에프씨	1222/1262
[2019-03-26 오후 12:23:05] 종목 :	045060	오공
[2019-03-26 오후 12:25:01] 매수(4%) :	000300	대유플러스
[2019-03-26 오후 12:25:01] RQName: 주식주문 TRCode: KOA_NORMAL_BUY_KP_ORD 메세지: [107066] 매수주문이 완료되었습니다.
[2019-03-26 오후 12:28:15] 매수완료 :	000300	대유플러스	52/52
[2019-03-26 오후 12:28:16] 매도(Status7) :	000300	대유플러스	955	970
[2019-03-26 오후 12:28:16] RQName: 주식주문 TRCode: KOA_NORMAL_SELL_KP_ORD 메세지: [107048] 매도주문이 완료되었습니다.
[2019-03-26 오후 12:28:33] 손절(Status8) :	012600	청호컴넷	2955
[2019-03-26 오후 12:28:33] RQName: 주식주문 TRCode: KOA_NORMAL_KP_MODIFY 메세지: [107046] 매도정정 주문입력이 완료되었습니다.
[2019-03-26 오후 12:31:00] 시간딜레이 :	012690	모나리자	1231/1271
[2019-03-26 오후 12:31:25] 종목 :	046120	오르비텍
[2019-03-26 오후 12:32:20] 종목 :	097780	에스맥
[2019-03-26 오후 12:39:25] 종목 :	069140	누리플랜
[2019-03-26 오후 12:50:01] 시간딜레이 :	069140	누리플랜	1250/1290
[2019-03-26 오후 12:54:21] 종목 :	024060	흥구석유
[2019-03-26 오후 1:00:00] 시간딜레이 :	069140	누리플랜	1300/1340
[2019-03-26 오후 1:00:50] 종목 :	021080	에이티넘인베스트
[2019-03-26 오후 1:04:57] 종목 :	041190	우리기술투자
[2019-03-26 오후 1:10:53] 종목 :	122640	예스티
[2019-03-26 오후 1:13:00] 시간딜레이 :	024060	흥구석유	1313/1353
[2019-03-26 오후 1:16:01] 매수(4%) :	299900	위지윅스튜디오
[2019-03-26 오후 1:16:01] RQName: 주식주문 TRCode: KOA_NORMAL_BUY_KQ_ORD 메세지: [107066] 매수주문이 완료되었습니다.
[2019-03-26 오후 1:16:28] 매수완료 :	299900	위지윅스튜디오	4/4
[2019-03-26 오후 1:16:29] 매도(Status7) :	299900	위지윅스튜디오	18100	18400
[2019-03-26 오후 1:16:29] RQName: 주식주문 TRCode: KOA_NORMAL_SELL_KQ_ORD 메세지: [107048] 매도주문이 완료되었습니다.
[2019-03-26 오후 1:20:21] 종목 :	061970	엘비세미콘
[2019-03-26 오후 1:32:01] 매수(4%) :	103130	웅진에너지
[2019-03-26 오후 1:32:01] RQName: 주식주문 TRCode: KOA_NORMAL_BUY_KP_ORD 메세지: [107066] 매수주문이 완료되었습니다.
[2019-03-26 오후 1:32:36] 매수완료 :	103130	웅진에너지	46/46
[2019-03-26 오후 1:32:37] 매도(Status7) :	103130	웅진에너지	1080	1100
[2019-03-26 오후 1:32:37] RQName: 주식주문 TRCode: KOA_NORMAL_SELL_KP_ORD 메세지: [107048] 매도주문이 완료되었습니다.
[2019-03-26 오후 1:33:53] 종목 :	222810	한류AI센터
[2019-03-26 오후 1:34:43] 종목 :	002900	동양물산
[2019-03-26 오후 1:35:32] 종목 :	099440	스맥
[2019-03-26 오후 1:35:33] 종목 :	095610	테스
[2019-03-26 오후 1:39:57] 손절(Status8) :	103130	웅진에너지	1055
[2019-03-26 오후 1:39:57] RQName: 주식주문 TRCode: KOA_NORMAL_KP_MODIFY 메세지: [107046] 매도정정 주문입력이 완료되었습니다.
[2019-03-26 오후 1:40:12] 종목 :	053110	소리바다
[2019-03-26 오후 1:43:37] 종목 :	166480	코아스템
[2019-03-26 오후 1:44:00] 매수(4%) :	012690	모나리자
[2019-03-26 오후 1:44:01] RQName: 주식주문 TRCode: KOA_NORMAL_BUY_KP_ORD 메세지: [107066] 매수주문이 완료되었습니다.
[2019-03-26 오후 1:45:01] 시간딜레이 :	002900	동양물산	1345/1385
[2019-03-26 오후 1:46:06] 종목 :	039670	한류타임즈
[2019-03-26 오후 1:46:11] 매수완료 :	012690	모나리자	10/10
[2019-03-26 오후 1:46:12] 매도(Status7) :	012690	모나리자	4935	5020
[2019-03-26 오후 1:46:12] RQName: 주식주문 TRCode: KOA_NORMAL_SELL_KP_ORD 메세지: [107048] 매도주문이 완료되었습니다.
[2019-03-26 오후 1:47:34] 종목 :	141070	맥스로텍
[2019-03-26 오후 1:47:56] 종목 :	042110	에스씨디
[2019-03-26 오후 1:49:00] 시간딜레이 :	222810	한류AI센터	1349/1389
[2019-03-26 오후 1:52:01] 시간딜레이 :	069140	누리플랜	1352/1392
[2019-03-26 오후 1:54:00] 시간딜레이 :	011090	에넥스	1354/1394
[2019-03-26 오후 1:55:31] 종목 :	031980	피에스케이
[2019-03-26 오후 1:56:12] 종목 :	042040	케이피엠테크
[2019-03-26 오후 1:58:35] 종목 :	269620	시스웍
[2019-03-26 오후 1:59:00] 종목 :	005290	동진쎄미켐
[2019-03-26 오후 1:59:02] 시간딜레이 :	215090	한컴유니맥스	1359/1399
[2019-03-26 오후 1:59:31] 종목 :	263690	디알젬
[2019-03-26 오후 2:00:00] 시간딜레이 :	215090	한컴유니맥스	1400/1440
[2019-03-26 오후 2:00:00] 시간딜레이 :	011090	에넥스	1400/1440
[2019-03-26 오후 2:00:00] 시간딜레이 :	069140	누리플랜	1400/1440
[2019-03-26 오후 2:01:31] 종목 :	005940	NH투자증권
[2019-03-26 오후 2:02:05] 시간딜레이 :	166480	코아스템	1402/1442
[2019-03-26 오후 2:05:16] 종목 :	014160	대영포장
[2019-03-26 오후 2:08:45] 종목 :	042510	라온시큐어
[2019-03-26 오후 2:09:00] 시간딜레이 :	024060	흥구석유	1409/1449
[2019-03-26 오후 2:10:04] 종목 :	065450	빅텍
[2019-03-26 오후 2:13:49] 종목 :	092220	KEC
[2019-03-26 오후 2:17:29] 종목 :	066590	우수AMS
[2019-03-26 오후 2:19:03] 종목 :	090470	제이스텍
[2019-03-26 오후 2:21:00] 시간딜레이 :	083550	케이엠	1421/1461
[2019-03-26 오후 2:21:39] 종목 :	241590	화승엔터프라이즈
[2019-03-26 오후 2:26:00] 시간딜레이 :	222810	한류AI센터	1426/1466
[2019-03-26 오후 2:27:29] 종목 :	065060	지엔코
[2019-03-26 오후 2:29:03] 시간딜레이 :	039670	한류타임즈	1429/1469
[2019-03-26 오후 2:31:55] 종목 :	016920	카스
[2019-03-26 오후 2:32:30] 종목 :	143540	영우디에스피
[2019-03-26 오후 2:33:36] 종목 :	006890	태경화학
[2019-03-26 오후 2:40:00] 종목 :	017900	광전자
[2019-03-26 오후 2:44:50] 종목 :	067630	에이치엘비생명과학
[2019-03-26 오후 2:46:42] 종목 :	053590	한국테크놀로지
[2019-03-26 오후 2:48:17] 종목 :	091700	파트론
[2019-03-26 오후 2:48:53] 종목 :	950110	SBI핀테크솔루션즈
[2019-03-26 오후 2:50:00] 시간딜레이 :	016920	카스	1450/1490
[2019-03-26 오후 2:50:06] 매수(4%) :	002900	동양물산
[2019-03-26 오후 2:50:06] RQName: 주식주문 TRCode: KOA_NORMAL_BUY_KP_ORD 메세지: [107066] 매수주문이 완료되었습니다.
[2019-03-26 오후 2:50:43] 종목 :	068290	삼성출판사
[2019-03-26 오후 2:53:52] 매수완료 :	002900	동양물산	29/29
[2019-03-26 오후 2:53:52] 매도(Status7) :	002900	동양물산	1690	1720
[2019-03-26 오후 2:53:52] RQName: 주식주문 TRCode: KOA_NORMAL_SELL_KP_ORD 메세지: [107048] 매도주문이 완료되었습니다.
[2019-03-26 오후 2:55:42] 종목 :	079970	투비소프트
[2019-03-26 오후 2:55:48] 종목 :	025750	한솔홈데코
[2019-03-26 오후 2:55:49] 종목 :	111870	삼본정밀전자
[2019-03-26 오후 2:56:59] 종목 :	054210	이랜텍
[2019-03-26 오후 3:00:00] 시간딜레이 :	039670	한류타임즈	1500/1540
[2019-03-26 오후 3:01:45] 종목 :	246710	티앤알바이오팹
[2019-03-26 오후 3:05:01] 시간딜레이 :	007630	폴루스바이오팜	1505/1545
[2019-03-26 오후 3:07:55] 종목 :	121600	나노신소재
[2019-03-26 오후 3:10:00] 시간딜레이 :	016920	카스	1510/1550
